sent_text,lemmas_and_tags,link,author,name
Так и хочется вставить.,"[['так', 'CONJ'], ['и', 'CONJ'], ['хотеться', 'VERB'], ['вставить', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"- Потом негодовать будешь, - гриффиндорец прикусывает ухо альфы, облизывает контур и принимается теребить мочку, дразня и еще больше возбуждая.","[['-', 'None'], ['потом', 'ADVB'], ['негодовать', 'VERB'], ['быть', 'VERB'], [',', 'None'], ['-', 'None'], ['гриффиндорец', 'NOUN'], ['прикусывать', 'VERB'], ['ухо', 'NOUN'], ['альф', 'NOUN'], [',', 'None'], ['облизывать', 'VERB'], ['контур', 'NOUN'], ['и', 'CONJ'], ['приниматься', 'VERB'], ['теребить', 'VERB'], ['мочка', 'NOUN'], [',', 'None'], ['дразнить', 'GRND'], ['и', 'CONJ'], ['ещё', 'PRCL'], ['большой', 'COMP'], ['возбуждать', 'GRND'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"– Пока я не вспомнил про гордость, трахни меня быстрее.","[['–', 'None'], ['пока', 'ADVB'], ['я', 'NPRO'], ['не', 'PRCL'], ['вспомнить', 'VERB'], ['про', 'PREP'], ['гордость', 'NOUN'], [',', 'None'], ['трахнуть', 'VERB'], ['я', 'NPRO'], ['быстрый', 'COMP'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"- Умеешь ты быть пошлым, - довольно облизывается Драко, садясь на кровать.","[['-', 'None'], ['уметь', 'VERB'], ['ты', 'NPRO'], ['быть', 'VERB'], ['пошлый', 'ADJ'], [',', 'None'], ['-', 'None'], ['довольно', 'ADVB'], ['облизываться', 'VERB'], ['драко', 'NOUN'], [',', 'None'], ['садиться', 'GRND'], ['на', 'PREP'], ['кровать', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Гарри ерзает, устраиваясь поудобнее на его бедрах и стараясь при каждом движении задевать эрегированный член.","[['гарри', 'NOUN'], ['ёрзать', 'VERB'], [',', 'None'], ['устраиваться', 'GRND'], ['удобный', 'COMP'], ['на', 'PREP'], ['он', 'NPRO'], ['бедро', 'NOUN'], ['и', 'CONJ'], ['стараться', 'GRND'], ['при', 'PREP'], ['каждый', 'ADJ'], ['движение', 'NOUN'], ['задевать', 'VERB'], ['эрегировать', 'PRT'], ['член', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Блондин тихо стонет и подается вперед, впиваясь в податливо распахнувшиеся губы жадным поцелуем.","[['блондин', 'NOUN'], ['тихо', 'ADVB'], ['стонать', 'VERB'], ['и', 'CONJ'], ['подаваться', 'VERB'], ['вперёд', 'ADVB'], [',', 'None'], ['впиваться', 'GRND'], ['в', 'PREP'], ['податливый', 'ADJ'], ['распахнуться', 'PRT'], ['губа', 'NOUN'], ['жадный', 'ADJ'], ['поцелуй', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Они заваливаются на кровать, срывая друг с друга одежду и ни на секунду не прекращая целоваться.","[['они', 'NPRO'], ['заваливаться', 'VERB'], ['на', 'PREP'], ['кровать', 'NOUN'], [',', 'None'], ['срывать', 'GRND'], ['друг', 'NOUN'], ['с', 'PREP'], ['друг', 'NOUN'], ['одежда', 'NOUN'], ['и', 'CONJ'], ['ни', 'PRCL'], ['на', 'PREP'], ['секунда', 'NOUN'], ['не', 'PRCL'], ['прекращать', 'GRND'], ['целоваться', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Грубо прикусывают губы, переплетают языки, успевая лишь сглатывать слюну.","[['грубо', 'ADVB'], ['прикусывать', 'VERB'], ['губа', 'NOUN'], [',', 'None'], ['переплетать', 'VERB'], ['язык', 'NOUN'], [',', 'None'], ['успевать', 'GRND'], ['лишь', 'PRCL'], ['сглатывать', 'VERB'], ['слюна', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Гарри по-кошачьи прогибает спину, потираясь грудью о грудь альфы, срывая хриплые выдохи и сам получая невероятное удовольствие.","[['гарри', 'NOUN'], ['по-кошачьи', 'ADVB'], ['прогибать', 'VERB'], ['спина', 'NOUN'], [',', 'None'], ['потираться', 'GRND'], ['грудь', 'NOUN'], ['о', 'PREP'], ['грудь', 'NOUN'], ['альф', 'NOUN'], [',', 'None'], ['срывать', 'GRND'], ['хриплый', 'ADJ'], ['выдох', 'NOUN'], ['и', 'CONJ'], ['сам', 'ADJ'], ['получать', 'GRND'], ['невероятный', 'ADJ'], ['удовольствие', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Обнаженные тела покрыты испариной, Драко вгрызается в шею Поттера, оставляя после себя кровоточащий след, одновременно с этим проникая в него сразу тремя пальцами.","[['обнажённый', 'ADJ'], ['тело', 'NOUN'], ['покрыть', 'PRT'], ['испарина', 'NOUN'], [',', 'None'], ['драко', 'NOUN'], ['вгрызаться', 'VERB'], ['в', 'PREP'], ['шея', 'NOUN'], ['поттер', 'NOUN'], [',', 'None'], ['оставлять', 'GRND'], ['после', 'PREP'], ['себя', 'NPRO'], ['кровоточить', 'PRT'], ['след', 'NOUN'], [',', 'None'], ['одновременно', 'ADVB'], ['с', 'PREP'], ['это', 'NPRO'], ['проникать', 'GRND'], ['в', 'PREP'], ['оно', 'NPRO'], ['сразу', 'ADVB'], ['три', 'NUMR'], ['палец', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
Течная омега не особо нуждается в растяжке.,"[['течный', 'ADJ'], ['омега', 'NOUN'], ['не', 'PRCL'], ['особо', 'ADVB'], ['нуждаться', 'VERB'], ['в', 'PREP'], ['растяжка', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Уже через пару резких движений Гарри стонет, тесно прижавшись к блондину и покусывая его шею.","[['уже', 'ADVB'], ['через', 'PREP'], ['пар', 'NOUN'], ['резкий', 'ADJ'], ['движение', 'NOUN'], ['гарри', 'NOUN'], ['стонать', 'VERB'], [',', 'None'], ['тесно', 'ADVB'], ['прижаться', 'GRND'], ['к', 'PREP'], ['блондин', 'NOUN'], ['и', 'CONJ'], ['покусывать', 'GRND'], ['он', 'NPRO'], ['шея', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Юноша не слышит непонятного шуршания, как не слышит и успокаивающего шепота в районе шеи – Малфой наивно полагает, что ему может быть больно.","[['юноша', 'NOUN'], ['не', 'PRCL'], ['слышать', 'VERB'], ['непонятный', 'ADJ'], ['шуршание', 'NOUN'], [',', 'None'], ['как', 'CONJ'], ['не', 'PRCL'], ['слышать', 'VERB'], ['и', 'CONJ'], ['успокаивать', 'PRT'], ['шёпот', 'NOUN'], ['в', 'PREP'], ['район', 'NOUN'], ['шея', 'NOUN'], ['–', 'None'], ['малфа', 'NOUN'], ['наивно', 'ADVB'], ['полагать', 'VERB'], [',', 'None'], ['что', 'CONJ'], ['он', 'NPRO'], ['мочь', 'VERB'], ['быть', 'VERB'], ['больно', 'ADVB'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
А потом ум за разум заходит.,"[['а', 'CONJ'], ['потом', 'ADVB'], ['ум', 'NOUN'], ['за', 'PREP'], ['разум', 'NOUN'], ['заходить', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Плавный толчок где-то до середины, а дальше Гарри сам насаживается до конца, сразу же начиная приподнимать бедра, выискивая нужный угол.","[['плавный', 'ADJ'], ['толчок', 'NOUN'], ['где-то', 'ADVB'], ['до', 'PREP'], ['середина', 'NOUN'], [',', 'None'], ['а', 'CONJ'], ['далёкий', 'COMP'], ['гарри', 'NOUN'], ['сам', 'ADJ'], ['насаживаться', 'VERB'], ['до', 'PREP'], ['конец', 'NOUN'], [',', 'None'], ['сразу', 'ADVB'], ['же', 'PRCL'], ['начинать', 'GRND'], ['приподнимать', 'VERB'], ['бедро', 'NOUN'], [',', 'None'], ['выискивать', 'GRND'], ['нужный', 'ADJ'], ['угол', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Драко придерживает его, покрывая поцелуями-укусами грудь.","[['драко', 'NOUN'], ['придерживать', 'VERB'], ['он', 'NPRO'], [',', 'None'], ['покрывать', 'GRND'], ['поцелуй-укус', 'NOUN'], ['грудь', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Громкий стон удовольствия – Поттер наконец-то нащупал нужную точку и принялся быстро двигаться, упираясь сжатыми в кулаки руками в грудь альфы.","[['громкий', 'ADJ'], ['стон', 'NOUN'], ['удовольствие', 'NOUN'], ['–', 'None'], ['поттер', 'NOUN'], ['наконец-то', 'CONJ'], ['нащупать', 'VERB'], ['нужный', 'ADJ'], ['точка', 'NOUN'], ['и', 'CONJ'], ['приняться', 'VERB'], ['быстро', 'ADVB'], ['двигаться', 'VERB'], [',', 'None'], ['упираться', 'GRND'], ['сжатый', 'ADJ'], ['в', 'PREP'], ['кулак', 'NOUN'], ['рука', 'NOUN'], ['в', 'PREP'], ['грудь', 'NOUN'], ['альф', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Перемешавшиеся запахи действуют хлеще любого афродизиака, раздразнивая обоняние и вынуждая жадно хватать эту ядовитую смесь ртом.","[['перемешаться', 'PRT'], ['запах', 'NOUN'], ['действовать', 'VERB'], ['хлёсткий', 'COMP'], ['любой', 'ADJ'], ['афродизиак', 'NOUN'], [',', 'None'], ['раздразнивать', 'GRND'], ['обоняние', 'NOUN'], ['и', 'CONJ'], ['вынуждать', 'GRND'], ['жадно', 'ADVB'], ['хватать', 'VERB'], ['этот', 'ADJ'], ['ядовитый', 'ADJ'], ['смесь', 'NOUN'], ['рот', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Они снова целуются, лаская друг друга руками и стараясь не сбиться с выбранного ритма.","[['они', 'NPRO'], ['снова', 'ADVB'], ['целоваться', 'VERB'], [',', 'None'], ['ласкать', 'GRND'], ['друг', 'NOUN'], ['друг', 'NOUN'], ['рука', 'NOUN'], ['и', 'CONJ'], ['стараться', 'GRND'], ['не', 'PRCL'], ['сбиться', 'VERB'], ['с', 'PREP'], ['выбрать', 'PRT'], ['ритм', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Гарри сильно сжимается, когда толчки получаются слишком глубокими.","[['гарри', 'NOUN'], ['сильно', 'ADVB'], ['сжиматься', 'VERB'], [',', 'None'], ['когда', 'CONJ'], ['толчок', 'NOUN'], ['получаться', 'VERB'], ['слишком', 'ADVB'], ['глубокий', 'ADJ'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Альфа сжимает в ладони член брюнета, размазывая по головке капельки смазки, и двигает рукой в такт толчкам.","[['альфа', 'NOUN'], ['сжимать', 'VERB'], ['в', 'PREP'], ['ладонь', 'NOUN'], ['член', 'NOUN'], ['брюнет', 'NOUN'], [',', 'None'], ['размазывать', 'GRND'], ['по', 'PREP'], ['головка', 'NOUN'], ['капелька', 'NOUN'], ['смазка', 'NOUN'], [',', 'None'], ['и', 'CONJ'], ['двигать', 'VERB'], ['рука', 'NOUN'], ['в', 'PREP'], ['такт', 'NOUN'], ['толчок', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Хрипло простонав, Гарри сильно прогибается в спине и кончает, пачкая спермой живот блондина.","[['хрипло', 'ADVB'], ['простонать', 'GRND'], [',', 'None'], ['гарри', 'NOUN'], ['сильно', 'ADVB'], ['прогибаться', 'VERB'], ['в', 'PREP'], ['спина', 'NOUN'], ['и', 'CONJ'], ['кончать', 'VERB'], [',', 'None'], ['пачкать', 'GRND'], ['сперма', 'NOUN'], ['живот', 'NOUN'], ['блондин', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Тот шумно выдыхает, чувствуя, как сильно сжался омега.","[['тот', 'ADJ'], ['шумно', 'ADVB'], ['выдыхать', 'VERB'], [',', 'None'], ['чувствовать', 'GRND'], [',', 'None'], ['как', 'CONJ'], ['сильно', 'ADVB'], ['сжаться', 'VERB'], ['омега', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Приятно, как никогда раньше.","[['приятно', 'ADVB'], [',', 'None'], ['как', 'CONJ'], ['никогда', 'ADVB'], ['ранний', 'COMP'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Набухший узел не позволяет отстраниться, а оргазм уже накрывает с головой.","[['набухнуть', 'PRT'], ['узел', 'NOUN'], ['не', 'PRCL'], ['позволять', 'VERB'], ['отстраниться', 'VERB'], [',', 'None'], ['а', 'CONJ'], ['оргазм', 'NOUN'], ['уже', 'ADVB'], ['накрывать', 'VERB'], ['с', 'PREP'], ['голова', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Гарри часто дышит, уткнувшись носом во влажную, вкусно пахнущую шею, и постепенно приходит в себя.","[['гарри', 'NOUN'], ['часто', 'ADVB'], ['дышать', 'VERB'], [',', 'None'], ['уткнуться', 'GRND'], ['нос', 'NOUN'], ['в', 'PREP'], ['влажный', 'ADJ'], [',', 'None'], ['вкусно', 'ADVB'], ['пахнуть', 'PRT'], ['шея', 'NOUN'], [',', 'None'], ['и', 'CONJ'], ['постепенно', 'ADVB'], ['приходить', 'VERB'], ['в', 'PREP'], ['себя', 'NPRO'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Ерзает, пытаясь слезть с блондина, но не тут-то было.","[['ёрзать', 'VERB'], [',', 'None'], ['пытаться', 'GRND'], ['слезть', 'VERB'], ['с', 'PREP'], ['блондин', 'NOUN'], [',', 'None'], ['но', 'CONJ'], ['не', 'PRCL'], ['тут-то', 'ADVB'], ['быть', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
- Малфой…,"[['-', 'None'], ['малфой…', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"- Драко, окончательно разомлев от череды легких мини-оргазмов, неохотно разлепляет глаза и смотрит на рассерженного омегу.","[['-', 'None'], ['драко', 'NOUN'], [',', 'None'], ['окончательно', 'ADVB'], ['разомлеть', 'GRND'], ['от', 'PREP'], ['череда', 'NOUN'], ['лёгкий', 'ADJ'], ['мини-оргазм', 'NOUN'], [',', 'None'], ['неохотно', 'ADVB'], ['разлеплять', 'VERB'], ['глаз', 'NOUN'], ['и', 'CONJ'], ['смотреть', 'VERB'], ['на', 'PREP'], ['рассердить', 'PRT'], ['омег', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
- Ты чем-то недоволен?,"[['-', 'None'], ['ты', 'NPRO'], ['что-то', 'NPRO'], ['недовольный', 'ADJ'], ['?', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"- Вязкой, ублюдок! – рычит Гарри, все еще тщетно пытаясь отстраниться.","[['-', 'None'], ['вязка', 'NOUN'], [',', 'None'], ['ублюдок', 'NOUN'], ['!', 'None'], ['–', 'None'], ['рычать', 'VERB'], ['гарри', 'NOUN'], [',', 'None'], ['всё', 'PRCL'], ['ещё', 'PRCL'], ['тщетно', 'ADVB'], ['пытаться', 'GRND'], ['отстраниться', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
– Какого черта?!,"[['–', 'None'], ['какой', 'ADJ'], ['черта', 'NOUN'], ['?', 'None'], ['!', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
Кто тебе разрешал вообще?!,"[['кто', 'NPRO'], ['ты', 'NPRO'], ['разрешать', 'VERB'], ['вообще', 'ADVB'], ['?', 'None'], ['!', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"- Спокойно, я нацепил презерватив, не забеременеешь, - Малфой притягивает сердито сопящего юношу к себе и лениво целует, отмечая, что омега слабо подрагивает – тоже получает свою долю приятного от вязки.","[['-', 'None'], ['спокойно', 'ADVB'], [',', 'None'], ['я', 'NPRO'], ['нацепить', 'VERB'], ['презерватив', 'NOUN'], [',', 'None'], ['не', 'PRCL'], ['забеременеть', 'VERB'], [',', 'None'], ['-', 'None'], ['малфа', 'NOUN'], ['притягивать', 'VERB'], ['сердито', 'ADVB'], ['сопеть', 'PRT'], ['юноша', 'NOUN'], ['к', 'PREP'], ['себя', 'NPRO'], ['и', 'CONJ'], ['лениво', 'ADVB'], ['целовать', 'VERB'], [',', 'None'], ['отмечать', 'GRND'], [',', 'None'], ['что', 'CONJ'], ['омега', 'NOUN'], ['слабо', 'ADVB'], ['подрагивать', 'VERB'], ['–', 'None'], ['тоже', 'PRCL'], ['получать', 'VERB'], ['свой', 'ADJ'], ['доля', 'NOUN'], ['приятный', 'ADJ'], ['от', 'PREP'], ['вязка', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"- И на том спасибо, - сонно бормочет Гарри, устраиваясь поудобнее.","[['-', 'None'], ['и', 'CONJ'], ['на', 'PREP'], ['тот', 'ADJ'], ['спасибо', 'INTJ'], [',', 'None'], ['-', 'None'], ['сонно', 'ADVB'], ['бормотать', 'VERB'], ['гарри', 'NOUN'], [',', 'None'], ['устраиваться', 'GRND'], ['удобный', 'COMP'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
– К концу недели ты меня совсем затрахаешь.,"[['–', 'None'], ['к', 'PREP'], ['конец', 'NOUN'], ['неделя', 'NOUN'], ['ты', 'NPRO'], ['я', 'NPRO'], ['совсем', 'ADVB'], ['затрахать', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"- Непременно, - хищно улыбается блондин, быстро облизывая губы.","[['-', 'None'], ['непременно', 'ADVB'], [',', 'None'], ['-', 'None'], ['хищно', 'ADVB'], ['улыбаться', 'VERB'], ['блондин', 'NOUN'], [',', 'None'], ['быстро', 'ADVB'], ['облизывать', 'GRND'], ['губа', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"*** - Поттер, Малфой, когда свадьба? – парни ошарашено замирают в дверях кабинета зельеварения, уставившись на профессора.","[['*', 'None'], ['*', 'None'], ['*', 'None'], ['-', 'None'], ['поттер', 'NOUN'], [',', 'None'], ['малфа', 'NOUN'], [',', 'None'], ['когда', 'CONJ'], ['свадьба', 'NOUN'], ['?', 'None'], ['–', 'None'], ['парень', 'NOUN'], ['ошарашить', 'PRT'], ['замирать', 'VERB'], ['в', 'PREP'], ['дверь', 'NOUN'], ['кабинет', 'NOUN'], ['зельеварение', 'NOUN'], [',', 'None'], ['уставиться', 'GRND'], ['на', 'PREP'], ['профессор', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"- К-какая свадьба? – заикаясь, переспрашивает Драко, чувствуя, как кровь приливает к щекам.","[['-', 'None'], ['к-какой', 'ADJ'], ['свадьба', 'NOUN'], ['?', 'None'], ['–', 'None'], ['заикаться', 'GRND'], [',', 'None'], ['переспрашивать', 'VERB'], ['драко', 'NOUN'], [',', 'None'], ['чувствовать', 'GRND'], [',', 'None'], ['как', 'CONJ'], ['кровь', 'NOUN'], ['приливать', 'VERB'], ['к', 'PREP'], ['щека', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
Рядом соляным столбом стоит и пунцовеет Поттер.,"[['рядом', 'ADVB'], ['соляный', 'ADJ'], ['столб', 'NOUN'], ['стоить', 'VERB'], ['и', 'CONJ'], ['пунцоветь', 'VERB'], ['поттер', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
- Как это какая? – недоуменно приподнимает бровь Снейп.,"[['-', 'None'], ['как', 'CONJ'], ['это', 'PRCL'], ['какой', 'ADJ'], ['?', 'None'], ['–', 'None'], ['недоуменный', 'ADJ'], ['приподнимать', 'VERB'], ['бровь', 'NOUN'], ['снейп', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
– Ваша.,"[['–', 'None'], ['ваш', 'ADJ'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
Вы ведь вместе коротали веселые деньки мистера Поттера?,"[['вы', 'NPRO'], ['ведь', 'PRCL'], ['вместе', 'ADVB'], ['коротать', 'VERB'], ['весёлый', 'ADJ'], ['денёк', 'NOUN'], ['мистер', 'NOUN'], ['поттер', 'NOUN'], ['?', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"- Эээ… - если бы можно было провалиться сквозь землю от стыда, то парочка давно бы уже была в подземелье Хогвартса.","[['-', 'None'], ['эээ…', 'None'], ['-', 'None'], ['если', 'CONJ'], ['бы', 'PRCL'], ['можно', 'PRED'], ['быть', 'VERB'], ['провалиться', 'VERB'], ['сквозь', 'PREP'], ['земля', 'NOUN'], ['от', 'PREP'], ['стыд', 'NOUN'], [',', 'None'], ['то', 'CONJ'], ['парочка', 'NOUN'], ['давно', 'ADVB'], ['бы', 'PRCL'], ['уже', 'ADVB'], ['быть', 'VERB'], ['в', 'PREP'], ['подземелье', 'NOUN'], ['хогвартс', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"- От истинной пары не убежишь, как быстро бы ты не бегал, - туманно изрекает профессор, а потом милостиво машет рукой.","[['-', 'None'], ['от', 'PREP'], ['истинный', 'ADJ'], ['пара', 'NOUN'], ['не', 'PRCL'], ['убежать', 'VERB'], [',', 'None'], ['как', 'CONJ'], ['быстро', 'ADVB'], ['бы', 'PRCL'], ['ты', 'NPRO'], ['не', 'PRCL'], ['бегать', 'VERB'], [',', 'None'], ['-', 'None'], ['туманно', 'ADVB'], ['изрекать', 'VERB'], ['профессор', 'NOUN'], [',', 'None'], ['а', 'CONJ'], ['потом', 'ADVB'], ['милостивый', 'ADJ'], ['махать', 'VERB'], ['рука', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"– Садитесь уже, и начнем урок.","[['–', 'None'], ['садиться', 'VERB'], ['уже', 'ADVB'], [',', 'None'], ['и', 'CONJ'], ['начать', 'VERB'], ['урок', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Юноши кивают, и каждый спешит занять свое место.","[['юноша', 'NOUN'], ['кивать', 'VERB'], [',', 'None'], ['и', 'CONJ'], ['каждый', 'ADJ'], ['спешить', 'VERB'], ['занять', 'VERB'], ['свой', 'ADJ'], ['место', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Пожалуй, Снейп прав.","[['пожалуй', 'CONJ'], [',', 'None'], ['снейп', 'NOUN'], ['право', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
После проведенной вместе недели все вернулось на круги своя.,"[['после', 'PREP'], ['провести', 'PRT'], ['вместе', 'ADVB'], ['неделя', 'NOUN'], ['всё', 'PRCL'], ['вернуться', 'VERB'], ['на', 'PREP'], ['круг', 'NOUN'], ['свой', 'ADJ'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Они снова цапались на переменах, грубили и грозились подраться при любом удобном случае.","[['они', 'NPRO'], ['снова', 'ADVB'], ['цапаться', 'VERB'], ['на', 'PREP'], ['перемена', 'NOUN'], [',', 'None'], ['грубить', 'VERB'], ['и', 'CONJ'], ['грозиться', 'VERB'], ['подраться', 'VERB'], ['при', 'PREP'], ['любой', 'ADJ'], ['удобный', 'ADJ'], ['случай', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
"Но Малфой знал, что через три месяца снова постучится в дверь заветной комнаты, учуяв сводящий с ума сладкий запах своей пары.","[['но', 'CONJ'], ['малфа', 'NOUN'], ['знать', 'VERB'], [',', 'None'], ['что', 'CONJ'], ['через', 'PREP'], ['три', 'NUMR'], ['месяц', 'NOUN'], ['снова', 'ADVB'], ['постучаться', 'VERB'], ['в', 'PREP'], ['дверь', 'NOUN'], ['заветный', 'ADJ'], ['комната', 'NOUN'], [',', 'None'], ['учуять', 'GRND'], ['сводить', 'PRT'], ['с', 'PREP'], ['ум', 'NOUN'], ['сладкий', 'ADJ'], ['запах', 'NOUN'], ['свой', 'ADJ'], ['пара', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
И Гарри его пустит.,"[['и', 'CONJ'], ['гарри', 'NOUN'], ['он', 'NPRO'], ['пустить', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
Им обоим уже не сбежать.,"[['они', 'NPRO'], ['оба', 'NUMR'], ['уже', 'ADVB'], ['не', 'PRCL'], ['сбежать', 'VERB'], ['.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
Поттер валится в наш огород мешком прямо с неба.,"[['поттер', 'NOUN'], ['валиться', 'VERB'], ['в', 'PREP'], ['наш', 'ADJ'], ['огород', 'NOUN'], ['мешок', 'NOUN'], ['прямо', 'ADVB'], ['с', 'PREP'], ['небо', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/7339615,tuuli-veter,Заткнись
"Грубо, несуразно, нелепо вывернув руки и ноги.","[['грубо', 'ADVB'], [',', 'None'], ['несуразно', 'ADVB'], [',', 'None'], ['нелепо', 'ADVB'], ['вывернуть', 'GRND'], ['рука', 'NOUN'], ['и', 'CONJ'], ['нога', 'NOUN'], ['.', 'None']]",https://ficbook.net/readfic/7339615,tuuli-veter,Заткнись
Обожженная заклинанием метла лежит рядом с ним.,"[['обжечь', 'PRT'], ['заклинание', 'NOUN'], ['метла', 'NOUN'], ['лежать', 'VERB'], ['рядом', 'ADVB'], ['с', 'PREP'], ['они', 'NPRO'], ['.', 'None']]",https://ficbook.net/readfic/7339615,tuuli-veter,Заткнись
"Я, как и все, когда-то мечтал о свалившемся с неба счастье, но точно не о таком.","[['я', 'NPRO'], [',', 'None'], ['как', 'CONJ'], ['и', 'CONJ'], ['всё', 'PRCL'], [',', 'None'], ['когда-то', 'ADVB'], ['мечтать', 'VERB'], ['о', 'PREP'], ['свалиться', 'PRT'], ['с', 'PREP'], ['небо', 'NOUN'], ['счастие', 'NOUN'], [',', 'None'], ['но', 'CONJ'], ['точно', 'ADVB'], ['не', 'PRCL'], ['о', 'PREP'], ['такой', 'ADJ'], ['.', 'None']]",https://ficbook.net/readfic/7339615,tuuli-veter,Заткнись
